MS SubClass,Overall Qual,Year Built,Year Remod/Add,BsmtFin Type 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,SalePrice,SaleDate,House Age,Remodel Age,Age Bucket,Total SF,Total SF Plus Garage,Total Baths,Price per SF,Qual x SF,Season Sold,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,House Style__2Story,House Style__Other,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Normal,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN
20,5,1967,1967,LwQ,943.0,943,943,1,1972.0,Unf,2.0,528.0,134500,2007-06-01,40,40,30-60,1886.0,2414.0,1.0,71.31495227995758,9430.0,Summer,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,5,1966,1966,BLQ,955.0,955,955,1,1966.0,Unf,1.0,386.0,127000,2007-01-01,41,41,30-60,1910.0,2296.0,1.0,66.49214659685863,9550.0,Winter,3,3.0,5,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1968,1968,BLQ,894.0,894,894,1,1968.0,Fin,2.0,450.0,129000,2007-05-01,39,39,30-60,1788.0,2238.0,1.0,72.14765100671141,8940.0,Spring,3,4.0,4,3,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,6,1977,1977,Unf,660.0,1285,1285,1,1977.0,RFn,2.0,528.0,143500,2007-04-01,30,30,11-30,1945.0,2473.0,1.5,73.7789203084833,11670.0,Spring,3,3.0,5,3,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1966,1966,Rec,912.0,912,912,1,1966.0,Unf,1.0,315.0,129000,2007-07-01,41,41,30-60,1824.0,2139.0,1.0,70.72368421052632,9120.0,Summer,3,3.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
20,5,1956,1998,Rec,1240.0,1375,1375,1,1956.0,Unf,1.0,323.0,187000,2007-12-01,51,9,30-60,2615.0,2938.0,1.0,71.51051625239006,13075.0,Winter,3,3.0,4,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
60,5,1920,1996,BLQ,671.0,1567,2654,3,1946.0,Unf,2.0,638.0,158000,2007-05-01,87,11,60+,3325.0,3963.0,3.0,47.5187969924812,16625.0,Spring,3,4.0,2,3,4.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
30,5,1918,2007,Unf,816.0,1416,1416,2,2007.0,Unf,2.0,576.0,112000,2007-08-01,89,0,60+,2232.0,2808.0,2.0,50.17921146953405,11160.0,Summer,3,3.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
50,7,1940,1998,ALQ,680.0,798,1302,1,1940.0,Unf,1.0,224.0,165250,2007-07-01,67,9,60+,1982.0,2206.0,1.5,83.37537840565086,13874.0,Summer,3,3.0,5,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
20,6,1954,1995,Rec,967.0,1299,1299,1,1954.0,Unf,2.0,494.0,150000,2007-10-01,53,12,30-60,2266.0,2760.0,1.0,66.19593998234775,13596.0,Fall,3,3.0,3,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1958,1998,Rec,1158.0,1176,1176,1,1958.0,Unf,1.0,303.0,137000,2007-10-01,49,9,30-60,2334.0,2637.0,1.0,58.69751499571551,11670.0,Fall,3,3.0,3,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
20,4,1945,1950,,0.0,998,998,1,1952.0,Unf,2.0,460.0,89500,2007-05-01,62,57,60+,998.0,1458.0,1.0,89.67935871743487,3992.0,Spring,2,0.0,3,3,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
20,7,1971,2002,GLQ,1643.0,1824,1824,2,1971.0,Unf,2.0,739.0,302000,2007-06-01,36,5,30-60,3467.0,4206.0,2.0,87.10700894144794,24269.0,Summer,3,4.0,3,4,3.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
20,6,1984,1984,BLQ,1190.0,1522,1522,2,1984.0,Fin,2.0,552.0,182000,2007-02-01,23,23,11-30,2712.0,3264.0,2.0,67.10914454277287,16272.0,Winter,3,4.0,5,3,3.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
60,6,1988,1989,GLQ,1151.0,1164,2060,2,1988.0,Unf,2.0,521.0,211000,2007-09-01,19,18,11-30,3211.0,3732.0,2.5,65.71161631890376,19266.0,Fall,4,4.0,3,3,3.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,5,1948,2005,BLQ,409.0,1325,1325,2,1996.0,Unf,2.0,576.0,216000,2007-07-01,59,2,30-60,1734.0,2310.0,2.0,124.5674740484429,8670.0,Summer,3,3.0,5,4,3.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
20,5,1953,1953,Rec,1073.0,1630,1630,2,1953.0,Unf,2.0,649.0,130000,2007-03-01,54,54,30-60,2703.0,3352.0,2.0,48.094709581945985,13515.0,Spring,3,3.0,3,3,3.0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,4,1946,1950,Unf,484.0,1242,1242,1,1946.0,Unf,1.0,336.0,109900,2007-07-01,61,57,60+,1726.0,2062.0,1.0,63.673232908458864,6904.0,Summer,3,3.0,3,3,0.0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
20,6,1954,1994,LwQ,1288.0,2422,2422,3,1954.0,Fin,2.0,527.0,255000,2007-07-01,53,13,30-60,3710.0,4237.0,3.0,68.73315363881402,22260.0,Summer,3,4.0,5,4,4.0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
20,6,1950,2001,ALQ,1202.0,2158,2158,2,1950.0,Unf,2.0,576.0,243000,2007-06-01,57,6,30-60,3360.0,3936.0,2.0,72.32142857142857,20160.0,Summer,3,3.0,3,4,4.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
50,6,1954,1954,BLQ,988.0,988,1626,1,1954.0,Unf,1.0,332.0,154000,2007-05-01,53,53,30-60,2614.0,2946.0,1.5,58.91354246365723,15684.0,Spring,3,3.0,5,4,0.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1958,1958,Rec,864.0,864,864,1,1958.0,Unf,1.0,399.0,118000,2007-05-01,49,49,30-60,1728.0,2127.0,1.0,68.28703703703704,8640.0,Spring,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
30,4,1958,1994,,0.0,943,943,1,1958.0,Unf,1.0,308.0,80000,2007-08-01,49,13,30-60,943.0,1251.0,1.0,84.83563096500531,3772.0,Summer,3,0.0,3,4,0.0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
90,4,1977,1977,GLQ,1440.0,1440,1440,2,,,0.0,0.0,150000,2007-08-01,30,30,11-30,2880.0,2880.0,2.0,52.083333333333336,11520.0,Summer,3,4.0,3,3,0.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
30,4,1920,2002,ALQ,528.0,605,605,1,,,0.0,0.0,86000,2007-07-01,87,5,60+,1133.0,1133.0,1.0,75.90467784642541,4532.0,Summer,3,3.0,5,3,0.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
120,5,1984,1984,LwQ,1038.0,1038,1038,2,1984.0,RFn,1.0,264.0,130000,2007-07-01,23,23,11-30,2076.0,2340.0,2.0,62.62042389210019,10380.0,Summer,4,3.0,4,3,0.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1951,1951,ALQ,1342.0,1342,1342,1,1951.0,Unf,1.0,256.0,125000,2007-04-01,56,56,30-60,2684.0,2940.0,1.0,46.57228017883756,13420.0,Spring,3,2.0,5,3,0.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
50,5,1951,1994,LwQ,1080.0,1080,1480,1,1951.0,Unf,1.0,253.0,136500,2007-07-01,56,13,30-60,2560.0,2813.0,1.0,53.3203125,12800.0,Summer,3,3.0,3,3,4.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
50,4,1920,1950,Unf,951.0,986,1362,2,1920.0,Unf,1.0,280.0,96000,2007-03-01,87,57,60+,2313.0,2593.0,2.0,41.50453955901427,9252.0,Spring,2,3.0,2,3,0.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1957,2006,,0.0,1340,1340,1,1957.0,RFn,1.0,252.0,120000,2007-06-01,50,1,30-60,1340.0,1592.0,1.0,89.55223880597015,6700.0,Summer,3,0.0,5,3,4.0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
50,6,1984,1984,Unf,1105.0,1105,1822,2,1984.0,Unf,2.0,515.0,228500,2007-04-01,23,23,11-30,2927.0,3442.0,2.0,78.0662794670311,17562.0,Spring,3,3.0,5,4,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
20,7,1990,1991,GLQ,910.0,1442,1442,2,1990.0,Fin,2.0,719.0,179900,2007-05-01,17,16,11-30,2352.0,3071.0,2.0,76.48809523809524,16464.0,Spring,4,4.0,4,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
60,7,1990,1991,ALQ,700.0,1122,2243,2,1990.0,RFn,3.0,746.0,225000,2007-06-01,17,16,11-30,2943.0,3689.0,2.5,76.4525993883792,20601.0,Summer,4,4.0,4,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
60,7,1986,1987,LwQ,1502.0,1553,2730,2,1987.0,Fin,2.0,576.0,301000,2007-08-01,21,20,11-30,4232.0,4808.0,2.5,71.12476370510397,29624.0,Summer,4,3.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,1991,1991,BLQ,1104.0,912,2127,2,1991.0,RFn,3.0,833.0,238000,2007-11-01,16,16,11-30,3231.0,4064.0,2.5,73.66140513772825,22617.0,Fall,4,5.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
60,7,1989,1989,GLQ,807.0,1175,1982,2,1989.0,Fin,2.0,575.0,228500,2007-01-01,18,18,11-30,2789.0,3364.0,2.5,81.9290068124776,19523.0,Winter,4,4.0,4,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,1994,2001,GLQ,779.0,1029,1958,2,1994.0,RFn,2.0,499.0,220000,2007-07-01,13,6,11-30,2737.0,3236.0,2.5,80.37997807818779,19159.0,Summer,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,8,2007,2007,Unf,1643.0,1651,1651,2,2007.0,Fin,3.0,870.0,250000,2007-09-01,0,0,≤10,3294.0,4164.0,2.0,75.89556769884639,26352.0,Fall,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,8,2006,2007,Unf,2140.0,2140,2140,2,2006.0,Fin,3.0,894.0,360000,2007-06-01,1,0,≤10,4280.0,5174.0,2.5,84.11214953271028,34240.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
20,7,2006,2007,Unf,1494.0,1494,1494,2,2006.0,RFn,3.0,840.0,279500,2007-08-01,1,0,≤10,2988.0,3828.0,2.0,93.54082998661312,20916.0,Summer,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
20,7,2007,2007,Unf,1316.0,1316,1316,2,2007.0,Fin,2.0,440.0,200141,2007-10-01,0,0,≤10,2632.0,3072.0,2.0,76.04141337386018,18424.0,Fall,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
20,8,2007,2007,Unf,1643.0,1651,1651,2,2007.0,RFn,3.0,870.0,246500,2007-09-01,0,0,≤10,3294.0,4164.0,2.0,74.83302975106254,26352.0,Fall,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,8,2007,2007,Unf,1482.0,1482,2574,2,2007.0,Fin,3.0,868.0,276000,2007-11-01,0,0,≤10,4056.0,4924.0,2.5,68.04733727810651,32448.0,Fall,4,5.0,5,5,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,7,2005,2007,GLQ,1274.0,1274,1274,2,2005.0,RFn,2.0,508.0,203000,2007-01-01,2,0,≤10,2548.0,3056.0,2.0,79.67032967032966,17836.0,Winter,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,2006,2006,Unf,728.0,728,1456,2,2006.0,Fin,2.0,440.0,155835,2007-07-01,1,1,≤10,2184.0,2624.0,2.5,71.35302197802197,15288.0,Summer,4,4.0,5,4,3.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
20,7,2006,2006,Unf,1240.0,1240,1240,2,2006.0,RFn,3.0,826.0,194000,2007-05-01,1,1,≤10,2480.0,3306.0,2.0,78.2258064516129,17360.0,Spring,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2007,2007,GLQ,1208.0,1208,1208,2,2007.0,RFn,2.0,628.0,195400,2007-09-01,0,0,≤10,2416.0,3044.0,2.0,80.87748344370861,16912.0,Fall,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2005,2006,GLQ,1546.0,1546,1546,2,2005.0,RFn,3.0,796.0,217000,2007-06-01,2,1,≤10,3092.0,3888.0,2.0,70.18111254851229,21644.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
20,8,2006,2006,GLQ,1489.0,1500,1500,2,2005.0,RFn,2.0,674.0,212999,2007-06-01,1,1,≤10,2989.0,3663.0,2.0,71.2609568417531,23912.0,Summer,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2005,2006,Unf,1270.0,1270,1270,2,2005.0,RFn,2.0,524.0,175900,2007-07-01,2,1,≤10,2540.0,3064.0,2.0,69.25196850393701,17780.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,2005,2006,Unf,879.0,879,1795,2,2005.0,RFn,2.0,578.0,191000,2007-10-01,2,1,≤10,2674.0,3252.0,2.5,71.42857142857143,18718.0,Fall,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,6,2006,2006,GLQ,1314.0,1314,1314,2,2006.0,RFn,2.0,440.0,176432,2007-03-01,1,1,≤10,2628.0,3068.0,2.0,67.13546423135465,15768.0,Spring,4,4.0,4,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,1988,1989,GLQ,1157.0,1180,2062,2,1988.0,Fin,2.0,454.0,277000,2007-04-01,19,18,11-30,3219.0,3673.0,2.5,86.0515688101895,22533.0,Spring,4,4.0,5,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,1988,1988,GLQ,929.0,946,1873,2,1988.0,RFn,2.0,619.0,207000,2007-05-01,19,19,11-30,2802.0,3421.0,2.5,73.87580299785867,19614.0,Spring,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
50,6,1958,2006,Rec,1444.0,1444,2144,2,1958.0,Fin,2.0,389.0,277000,2007-06-01,49,1,30-60,3588.0,3977.0,2.0,77.20178372352285,21528.0,Summer,4,4.0,4,4,3.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
60,6,1992,1992,GLQ,1580.0,1079,1953,2,1992.0,Fin,2.0,501.0,240000,2007-06-01,15,15,11-30,3533.0,4034.0,2.5,67.93093688083782,21198.0,Summer,4,4.0,5,4,2.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
60,6,1966,2007,LwQ,832.0,976,2087,2,1966.0,Fin,2.0,444.0,187500,2007-07-01,41,0,30-60,2919.0,3363.0,2.5,64.23432682425488,17514.0,Summer,3,3.0,4,4,0.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
